TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BigCodeBench/180,74.0,0,1,0,2.0,2.0
BigCodeBench/181,7.0,0,0,0,1.0,0.0
BigCodeBench/182,11.0,0,0,0,1.0,0.0
BigCodeBench/183,6.0,0,0,0,1.0,0.0
BigCodeBench/184,42.0,0,0,0,1.0,0.0
BigCodeBench/185,15.0,0,2,0,7.0,6.0
BigCodeBench/186,17.0,0,0,0,6.0,8.0
BigCodeBench/187,17.0,0,2,0,8.0,7.0
BigCodeBench/188,13.0,0,0,0,2.0,1.0
BigCodeBench/189,11.0,0,0,0,1.0,1.0
BigCodeBench/190,18.0,0,0,0,1.0,0.0
BigCodeBench/191,9.0,0,2,0,3.0,2.0
BigCodeBench/192,19.0,1,1,0,2.0,1.0
BigCodeBench/193,15.0,0,0,0,2.0,1.0
BigCodeBench/194,7.0,0,2,0,1.0,0.0
BigCodeBench/195,12.0,0,0,0,2.0,4.0
BigCodeBench/196,12.0,0,0,0,2.0,1.0
BigCodeBench/197,4.0,0,2,0,1.0,0.0
BigCodeBench/198,14.0,0,0,0,2.0,1.0
BigCodeBench/199,51.0,0,0,0,11.0,10.0
BigCodeBench/200,12.0,0,0,0,2.0,0.0
BigCodeBench/201,12.0,0,0,0,3.0,2.0
BigCodeBench/202,4.0,0,1,0,1.0,0.0
BigCodeBench/203,19.0,1,0,0,2.0,1.0
BigCodeBench/204,11.0,0,2,0,1.0,0.0
BigCodeBench/205,12.0,0,0,0,3.0,2.0
BigCodeBench/206,12.0,0,1,0,2.0,1.0
BigCodeBench/207,6.0,0,0,0,1.0,0.0
BigCodeBench/208,17.0,0,2,0,3.0,2.0
BigCodeBench/209,14.0,0,1,0,1.0,0.0
BigCodeBench/210,4.0,0,1,0,1.0,0.0
BigCodeBench/211,16.0,0,0,0,4.0,4.0
BigCodeBench/212,5.0,0,1,0,1.0,0.0
BigCodeBench/213,12.0,0,0,0,1.0,0.0
BigCodeBench/214,15.0,0,1,0,2.0,1.0
BigCodeBench/215,18.0,0,3,0,4.0,3.0
BigCodeBench/216,9.0,0,0,0,2.0,0.0
BigCodeBench/217,19.0,0,1,0,1.0,0.0
BigCodeBench/218,20.0,0,1,0,5.0,5.0
BigCodeBench/219,17.0,0,0,0,1.0,0.0
BigCodeBench/220,57.0,1,0,0,1.0,0.0
BigCodeBench/221,20.0,0,1,0,6.0,5.0
BigCodeBench/222,13.0,0,2,0,1.0,0.0
BigCodeBench/223,13.0,0,0,0,4.0,3.0
BigCodeBench/224,19.0,0,1,0,1.0,0.0
BigCodeBench/225,14.0,0,0,0,5.0,5.0
BigCodeBench/226,4.0,0,1,0,1.0,0.0
