TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BigCodeBench/112,11.0,0,0,0,3.0,2.0
BigCodeBench/113,18.0,0,0,0,4.0,3.0
BigCodeBench/114,11.0,0,0,0,3.0,2.0
BigCodeBench/115,12.0,0,0,0,2.0,1.0
BigCodeBench/116,13.0,0,1,0,1.0,0.0
BigCodeBench/117,22.0,0,2,0,7.0,6.0
BigCodeBench/118,17.0,0,0,0,5.0,3.0
BigCodeBench/119,11.0,0,0,0,1.0,0.0
BigCodeBench/120,14.0,0,0,0,6.0,5.0
BigCodeBench/121,17.0,0,2,0,2.0,1.0
BigCodeBench/122,8.0,0,1,0,1.0,0.0
BigCodeBench/123,13.0,0,0,0,4.0,2.0
BigCodeBench/124,26.0,0,2,0,6.0,6.0
BigCodeBench/125,16.0,0,1,0,3.0,3.0
BigCodeBench/126,31.0,0,1,0,6.0,6.0
BigCodeBench/127,22.0,0,3,0,6.0,6.0
BigCodeBench/128,14.0,0,3,0,1.0,0.0
BigCodeBench/129,25.0,0,0,0,5.0,13.0
BigCodeBench/130,14.0,0,0,0,1.0,0.0
BigCodeBench/131,14.0,0,0,0,1.0,0.0
BigCodeBench/132,26.0,0,2,0,7.0,5.0
BigCodeBench/133,18.0,0,1,0,3.0,2.0
BigCodeBench/134,14.0,0,0,0,3.0,2.0
BigCodeBench/135,14.0,0,0,0,3.0,2.0
BigCodeBench/136,20.0,0,4,0,3.0,2.0
BigCodeBench/137,9.0,0,0,0,3.0,2.0
BigCodeBench/138,14.0,0,0,0,3.0,2.0
BigCodeBench/139,17.0,0,1,0,5.0,4.0
BigCodeBench/140,14.0,0,0,0,4.0,3.0
BigCodeBench/141,15.0,0,1,0,4.0,3.0
BigCodeBench/142,16.0,0,0,0,1.0,0.0
BigCodeBench/143,14.0,0,2,0,1.0,0.0
BigCodeBench/144,20.0,0,0,0,3.0,8.0
BigCodeBench/145,14.0,0,0,0,3.0,2.0
BigCodeBench/146,13.0,0,0,0,2.0,3.0
BigCodeBench/147,17.0,0,0,0,2.0,3.0
BigCodeBench/148,9.0,0,0,0,1.0,0.0
BigCodeBench/149,10.0,0,0,0,2.0,1.0
BigCodeBench/150,25.0,0,3,0,2.0,1.0
BigCodeBench/151,23.0,0,1,0,4.0,3.0
BigCodeBench/152,12.0,0,1,0,1.0,0.0
BigCodeBench/153,8.0,0,0,0,1.0,0.0
BigCodeBench/154,15.0,0,0,0,3.0,3.0
BigCodeBench/155,18.0,0,1,0,1.0,0.0
BigCodeBench/156,17.0,0,1,0,1.0,0.0
BigCodeBench/157,14.0,0,0,0,4.0,3.0
BigCodeBench/158,13.0,0,0,0,1.0,0.0
