TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BigCodeBench/169,15.0,0,1,0,3.0,2.0
BigCodeBench/170,11.0,0,1,0,2.0,1.0
BigCodeBench/171,10.0,0,2,0,1.0,0.0
BigCodeBench/172,5.0,0,0,0,2.0,1.0
BigCodeBench/173,8.0,0,1,0,1.0,0.0
BigCodeBench/174,8.0,0,3,0,2.0,1.0
BigCodeBench/175,13.0,0,0,0,4.0,2.0
BigCodeBench/176,11.0,0,0,0,2.0,3.0
BigCodeBench/177,20.0,0,0,0,10.0,12.0
BigCodeBench/178,8.0,0,2,0,2.0,1.0
BigCodeBench/179,18.0,0,0,0,3.0,2.0
BigCodeBench/180,19.0,0,1,0,2.0,2.0
BigCodeBench/181,8.0,0,0,0,1.0,0.0
BigCodeBench/182,40.0,0,3,0,1.0,0.0
BigCodeBench/183,7.0,0,0,0,1.0,0.0
BigCodeBench/184,19.0,0,0,0,2.0,0.0
BigCodeBench/185,11.0,0,3,0,5.0,4.0
BigCodeBench/186,9.0,0,1,0,3.0,3.0
BigCodeBench/187,20.0,0,3,0,6.0,5.0
BigCodeBench/188,13.0,0,0,0,4.0,4.0
BigCodeBench/189,11.0,0,1,0,1.0,1.0
BigCodeBench/190,21.0,0,0,0,2.0,1.0
BigCodeBench/191,17.0,0,3,0,6.0,4.0
BigCodeBench/192,19.0,1,0,0,2.0,1.0
BigCodeBench/193,8.0,0,1,0,1.0,0.0
BigCodeBench/194,10.0,0,2,0,1.0,0.0
BigCodeBench/195,11.0,0,0,0,2.0,2.0
BigCodeBench/196,14.0,0,3,0,2.0,1.0
BigCodeBench/197,13.0,0,2,0,1.0,0.0
BigCodeBench/198,14.0,0,1,0,3.0,1.0
BigCodeBench/199,34.0,0,0,0,5.0,5.0
BigCodeBench/200,12.0,0,1,0,3.0,0.0
BigCodeBench/201,14.0,0,1,0,3.0,2.0
BigCodeBench/202,8.0,0,1,0,2.0,0.0
BigCodeBench/203,19.0,2,0,0,2.0,1.0
BigCodeBench/204,14.0,0,1,0,1.0,0.0
BigCodeBench/205,11.0,0,0,0,3.0,1.0
BigCodeBench/206,13.0,0,1,0,1.0,1.0
BigCodeBench/207,11.0,0,0,0,2.0,2.0
BigCodeBench/208,46.0,0,3,0,5.0,1.0
BigCodeBench/209,13.0,0,3,0,1.0,0.0
BigCodeBench/210,60.0,0,3,0,1.0,0.0
BigCodeBench/211,11.0,0,0,0,2.0,2.0
BigCodeBench/212,12.0,0,1,0,1.0,0.0
BigCodeBench/213,15.0,0,3,0,1.0,0.0
BigCodeBench/214,14.0,0,1,0,2.0,1.0
BigCodeBench/215,16.0,0,2,0,2.0,2.0
BigCodeBench/216,9.0,0,0,0,1.0,0.0
BigCodeBench/217,13.0,0,0,0,1.0,0.0
BigCodeBench/218,18.0,0,0,0,6.0,6.0
BigCodeBench/219,13.0,0,0,0,1.0,0.0
BigCodeBench/220,143.0,0,2,0,2.0,1.0
BigCodeBench/221,21.0,0,0,0,5.0,5.0
BigCodeBench/222,12.0,0,1,0,1.0,0.0
BigCodeBench/223,16.0,0,0,0,6.0,7.0
BigCodeBench/224,18.0,0,0,0,1.0,0.0
BigCodeBench/225,17.0,0,0,0,7.0,8.0
BigCodeBench/226,14.0,0,0,0,2.0,0.0
BigCodeBench/227,21.0,0,6,0,1.0,1.0
BigCodeBench/228,9.0,0,0,0,3.0,3.0
BigCodeBench/229,17.0,0,1,0,3.0,2.0
BigCodeBench/230,22.0,0,0,0,2.0,1.0
BigCodeBench/231,23.0,0,1,0,2.0,0.0
BigCodeBench/232,15.0,0,1,0,2.0,1.0
BigCodeBench/233,19.0,0,1,0,3.0,2.0
BigCodeBench/234,11.0,0,0,0,1.0,0.0
BigCodeBench/235,12.0,0,1,0,1.0,0.0
BigCodeBench/236,16.0,0,1,0,2.0,1.0
BigCodeBench/237,17.0,0,1,0,3.0,4.0
BigCodeBench/238,13.0,0,1,0,1.0,0.0
BigCodeBench/239,18.0,0,2,0,1.0,0.0
BigCodeBench/240,7.0,0,1,0,1.0,0.0
BigCodeBench/241,17.0,0,0,0,1.0,0.0
BigCodeBench/242,16.0,0,1,0,3.0,2.0
BigCodeBench/243,10.0,0,0,0,1.0,0.0
BigCodeBench/244,9.0,0,2,0,1.0,0.0
BigCodeBench/245,14.0,0,0,0,1.0,0.0
